"No","회계연도","지역명","자치단체코드","자치단체명","행사축제명","사업내용","총비용","사업수익","순원가","개최시작일자","개최종료일자"
"237","2023","강원","4212000","강원원주시","원주 댄싱카니발","대표프로그램: 댄싱카니발, 시민참여프로그램(합창단, 연합 댄스팀, 자원봉사자)
기타 프로그램: 프린지 페스티벌, 댄카버스킹, F&B 및 프리마켓 운영, 플레이그라운드, 지역 관광 연계 프로그램 운영","1246267030","0","1246267030","20230922","20230924"
"238","2023","강원","4212000","강원원주시","원주만두축제","개·폐막식, 만두주제관, 만두체험프로그램, 음식부스운영, 문화예술공연 등","301211040","0","301211040","20231028","20231029"
"239","2023","강원","4212000","강원원주시","원주 MMA 스포츠 페스티벌","로드FC 프로 대회 및 아마추어 대회 개최(프로대회 2식, 아마추어 대회 1식)
","599959464","0","599959464","20230601","20231231"
"240","2023","강원","4213000","강원강릉시","강릉 단오제","- 지정문화재 행사(신주빚기, 제례, 단오굿, 관노가면극)
- 길놀이, 공연, 체험, 민속놀이, 경축부대행사 ","1694523210","369652580","1324870630","20230524","20230625"
"241","2023","강원","4213000","강원강릉시","경포썸머페스티벌","요일별 인기가수 공연, edm 파티, 부대행사프로그램 등","360000000","0","360000000","20230730","20230806"
"242","2023","강원","4213000","강원강릉시","강릉관광브랜드공연(관광거점도시)","강릉지역 공간기반 및 스토리 활용 창작공연 콘텐츠 개발","1417707480","921509862","496197618","20230525","20230614"
"243","2023","강원","4213000","강원강릉시","미디어퍼포먼스(관광거점도시)","지역자원과 미디어가 결합된 새로운 콘텐츠 개발","985460000","640549000","344911000","20230525","20230614"
"244","2023","강원","4213000","강원강릉시","2023 믹스더블 및 시니어컬링선수권 대회","장소: 강릉컬링센터 일시:2023-04-21~29
세계 믹스더블 컬링 선수권대회(20개국 선수단 80명), 
세계 시니어 컬링선수권 대회(31개국,선수단 240명 참가)","339557710","223773915","115783795","20230422","20230429"
"245","2023","강원","4213000","강원강릉시","제58회 강원도민체육대회 및 제16회 강원특별자치도 장애인생활체육대회","강원도민체육대회: (일시) 6.1.~6.5.(5일간) (규모) 42종목 12,000여 명 참가
강원도장애인생활체육대회: (일시) 6. 13.~6.15.(3일간) (규모) 16종목 12,000여 명 참가","1422145040","0","1422145040","20230601","20230615"
"246","2023","강원","4214000","강원동해시","향교서원 문화재 활용사업","동해용산서원을 활용한 행사 운영(문화유적탐방, 창의교실 등)","438152470","445000000","-6847530","20230101","20231231"
"247","2023","강원","4215000","강원태백시","문화체육장관기 전국남녀중고태권도대회","전국 남녀 중고 태권도대회, 11일간,3,701명","370480000","0","370480000","20230720","20230806"
"248","2023","강원","4215000","강원태백시","전국추계대학축구연맹전","전국 추계 대학축구, 85팀/ 4,000명, 17일간","428289290","0","428289290","20230811","20230827"
"249","2023","강원","4215000","강원태백시","전국 1,2학년 전국대학축구연맹전","제16회 1,2학년대학축구연맹전, 16일간, 65개팀, 2,500여명","316300852","0","316300852","20230702","20230717"
"250","2023","강원","4216000","강원속초시","설악문화제","개·폐막식, 제례행사, 거리퍼레이드, 공연, 군장비 전시 및 체험, 어린이놀이터, 체험부스 등","775000000","0","775000000","20231006","20231008"
"251","2023","강원","4216000","강원속초시","실향민문화축제","개·폐막식, 합동망향제, 함상위령제, 공연, 학술포럼. 테마거리 조성 및 체험부스 등","650000000","0","650000000","20230609","20230611"
"252","2023","강원","4217000","강원삼척시","삼척맹방유채꽃축제","기본행사(농축특산물판매장, 향토먹거리장터, 삼척관광홍보관, 반려동물입양홍보관)
이벤트행사(MBC라디오  공개녹음방송, 간이가요무대, 디제이박스 등)
기타행사( 매직풍선만들기, 비누방울체험, 페이스페인팅 등 17종) ","300000000","0","300000000","20230407","20230416"
"253","2023","강원","4217000","강원삼척시","삼척 황영조 국제마라톤대회","장    소 : 삼척엑스포 광장
참석인원 : 5,000여명
종    목 : 4개종목(풀코스, 하프, 10km, 5km)","350000000","0","350000000","20230521","20230521"
"254","2023","강원","4217000","강원삼척시","장미축제","공연 / 체험 / 전시 / 먹거리 / 볼거리 / 이벤트 등
","400000000","0","400000000","20230520","20230524"
"255","2023","강원","4217000","강원삼척시","삼척동해왕이사부축제","개막식 및 축하공연,  공개방송, 체험행사, 예술공연, 불꽃놀이 등","417835470","0","417835470","20231006","20231008"
"256","2023","강원","4271000","강원홍천군","홍천강 별빛음악맥주축제","수제맥주 판매 행사, 댄스공연, 먹거리 장터 운영 등","1099958480","9240000","1090718480","20230801","20230806"
"257","2023","강원","4271000","강원홍천군","홍천강 꽁꽁축제","맨손송어잡기, 송어낚시, 전통썰매타기 등 체험행사와 송어회·구이 및 각종 먹거리 센터 운영","1990901760","417116500","1573785260","20240105","20240121"
"258","2023","강원","4271000","강원홍천군","강원 홍천 인삼·한우 명품축제","홍천 인삼 및 한우 판매행사(인삼판매장, 한우셀프식당, 향토음식점, 명품전시 판매관, 농특산물 판매 등) 및 관광체험부스 운영","479039270","2838000","476201270","20231006","20231009"
"259","2023","강원","4271000","강원홍천군","읍면 화합의 한마당","읍·면별 특색 있는 전통문화 행사 및 화합행사 운영 및 문화·예술·공연 추진","393567210","0","393567210","20230301","20231130"
"260","2023","강원","4272000","강원횡성군","지역문화 활력촉진 사업","-문화콘텐츠 발굴을 통한 공연 전시 추진
-문화 전시 인프라 확대","868000000","0","868000000","20230101","20231231"
"261","2023","강원","4272000","강원횡성군","평생학습축제","◾ 주요내용: 
    - 평생학습홍보체험관 운영 및 동아리공연, 문해교육시화전 등
    - 연계행사 : 어르신한궁대회, 책축제, 전통혼례, 청소년경연대회 등
  ◾ 추진성과: 46개 기관단체 58개 홍보체험관 운영
    - 동아리공연 28개 동아리 339명 공연
    - 주민자치공연 9개 동아리 84명 공연
    - 먹거리부스 3개단체,  소소마켓 21개 셀러","0","0","0","20231027","20231028"
"262","2023","강원","4273000","강원영월군","동강국제사진제","○ 전시행사 : 국제주제/공모전, 동강사진상수상자전, 거리설치전, 보도사진가전, 강원도사진가전, 영월군민사진전,
                   평생교육원사진전, 전국초등학생사진일기공모전 등
○ 교육행사 : 동강사진워크숍, 영월사진기행 
○ 부대행사 : 개막식, 행복한 가족사진 촬영 등","637762000","0","637762000","20230721","20230924"
"263","2023","강원","4273000","강원영월군","단종문화제","단종제향, 조선시대 국장재현, 정순왕후 선발대회, 칡줄다리기, 배식단사제향 등","1147544000","145000000","1002544000","20230428","20230430"
"264","2023","강원","4273000","강원영월군","김삿갓문화제","김삿갓 문학상 시상식, 고유제, 조선시대 과거대전 등","554281000","0","554281000","20230922","20230924"
"265","2023","강원","4275000","강원정선군","대한민국 아리랑 대축제, 정선아리랑제","세계아리랑 및 국내아리랑공연, 개막식,각종체험회 등 12개부문 52세부행사 112 체험종목","1808640000","0","1808640000","20230914","20230917"
"266","2023","강원","4275000","강원정선군","전국및도단위체육대회유치","전국단위 체육대회 개최를 통해 지역 경제 활성화에 기여
전국 및 도 단위 19개 대회 개최","1038745000","0","1038745000","20230101","20231231"
"267","2023","강원","4275000","강원정선군","농특산물 마케팅 활성화","정선 농특산물 우수성 홍보를 위한 마케팅 활성화","471006022","0","471006022","20230101","20231231"
"268","2023","강원","4276000","강원철원군","철원화강 다슬기축제","체험전시 프로그램, 축하공연, 전국 칼군무 경연대회, 수상 및 수변 체험, 향토음식점 운영, 군장비 전시 및 체험 등","1112682000","40643920","1072038080","20230803","20230806"
"269","2023","강원","4276000","강원철원군","태봉제","개막행사, 축하공연, 문화예술행사, 태봉제례, 태봉백일장 및 사생대회, 태봉가요제,청소년페스티벌, 군민 한마음 체육대회, 궁예왕 어가행렬, 태봉국 체험마을, 청성 한마음축제, 전시·체험프로그램, 향토음식점, 농·특산물 판매","24716000","0","24716000","20231005","20231007"
"270","2023","강원","4276000","강원철원군","한탄강 얼음트레킹행사","개막행사, 버스킹공연, 한탄강 얼음위 트레킹, 눈조각·얼음조각·얼음빙벽 등 전시행사, 눈썰매·얼음썰매 등 겨울철 전통놀이 체험, 기타 체험프로그램, 똥바람 알통구보대회, 향토음식점 운영","411185590","0","411185590","20240113","20240121"
"271","2023","강원","4276000","강원철원군","DMZ 피스트레인 뮤직페스티벌","메인공연, 스페셜공연, 부대프로그램","495539221","0","495539221","20230901","20230903"
"272","2023","강원","4276000","강원철원군","철원 한탄강 물윗길 트레킹","철원 한탄강 물윗길 트레킹 코스 및 포토존 등 운영","326394834","0","326394834","20231027","20240401"
"273","2023","강원","4276000","강원철원군","고석정 꽃밭 행사","고석정 꽃밭 상.하반기행사 운영 인력채용
고석정 꽃밭 상.하반기행사 운영 및 홍보물 제작","1481388610","0","1481388610","20230520","20231031"
"274","2023","강원","4277000","강원화천군","화천 토마토 축제","2023년 제19회 화천토마토축제","575040090","0","575040090","20230803","20230806"
"275","2023","강원","4277000","강원화천군","얼음나라화천 산천어축제","산천어 얼음낚시를 비롯해 70여개 프로그램 운영(얼음낚시, 맨손잡기체험, 눈썰매, 얼음썰매, 루어낚시 등)","3261309262","0","3261309262","20230107","20230129"
"276","2023","강원","4277000","강원화천군","선등문화이벤트운영","선등거리조성, 차없는거리 운영 선등문화이벤트 ","1327562510","0","1327562510","20221224","20230219"
"277","2023","강원","4278000","강원양구군","곰취축제","곰취판매 및 홍보, 공연, 체험, 홍보전시, 농특산물 판매 등","593000000","0","593000000","20230505","20230507"
"278","2023","강원","4278000","강원양구군","배꼽축제","공연, 체험, 홍보전시, 판매, 먹거리, 연계행사 등","594000000","0","594000000","20230901","20230903"
"279","2023","강원","4278000","강원양구군","제31회 강원도민생활체육대회","제31회 강원도민생활체육대회 개최 지원","961365390","0","961365390","20230915","20230917"
"280","2023","강원","4279000","강원인제군","합강문화제","-(사)인제군체육회외 6개읍면 체육회 
인제군의 모든 연령대가 참가하는 유일한 군민체육대회를 통해 민관군이 화합하여 군민이 하나되는 기회 마련","333893180","0","333893180","20230901","20231231"
"281","2023","강원","4280000","강원고성군","고성명태축제","공연, 체험행사 등","560000000","30000000","530000000","20231026","20231029"
"282","2023","강원","4280000","강원고성군","2023 강원도소년체육대회","2023 강원도소년체육대회","529908910","0","529908910","20230406","20230409"
